SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
264865,0,Cash loans,F,N,N,1,225000.0,1736937.0,47893.5,1552500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.020246,-16773,-9364,-4802.0,-302,,1,1,0,1,0,0,Laborers,3.0,3,3,FRIDAY,11,0,0,0,0,0,0,Industry: type 5,,0.7074613311384683,0.5832379256761245,0.0948,0.0927,0.9935,0.9116,0.0169,0.0,0.1379,0.1667,0.2083,0.0899,0.0773,0.0877,0.0,0.0,0.0966,0.0962,0.9935,0.9151,0.017,0.0,0.1379,0.1667,0.2083,0.0919,0.0845,0.0913,0.0,0.0,0.0958,0.0927,0.9935,0.9128,0.017,0.0,0.1379,0.1667,0.2083,0.0915,0.0787,0.0892,0.0,0.0,reg oper account,block of flats,0.0689,Block,No,0.0,0.0,0.0,0.0,-2049.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
165603,0,Cash loans,F,N,Y,0,202500.0,1107981.0,32526.0,967500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0.009175,-17679,-4467,-9749.0,-1217,,1,1,0,1,0,0,Laborers,2.0,2,2,MONDAY,14,0,0,0,0,1,1,Business Entity Type 3,0.474242994098613,0.7041648773402253,0.6041125998015721,,0.0,0.9791,,,0.0,0.0345,0.1667,,0.0671,,0.077,,0.0,,0.0,0.9791,,,0.0,0.0345,0.1667,,0.0686,,0.0802,,0.0,,0.0,0.9791,,,0.0,0.0345,0.1667,,0.0682,,0.0784,,0.0,,block of flats,0.0623,"Stone, brick",No,0.0,0.0,0.0,0.0,-899.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
321812,0,Cash loans,M,Y,N,1,630000.0,1762110.0,46480.5,1575000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622,-15078,-633,-3966.0,-3490,7.0,1,1,0,1,0,1,Drivers,3.0,1,1,FRIDAY,15,0,1,1,0,0,0,Business Entity Type 3,0.7888134500666044,0.543864536297835,0.30620229831350426,0.0113,,0.9677,,,,0.069,0.0417,,,,,,,0.0116,,0.9677,,,,0.069,0.0417,,,,,,,0.0115,,0.9677,,,,0.069,0.0417,,,,,,,,block of flats,0.0083,"Stone, brick",No,0.0,0.0,0.0,0.0,-376.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
288386,0,Revolving loans,M,Y,Y,0,225000.0,315000.0,15750.0,315000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.028663,-15989,-6416,-2599.0,-4721,6.0,1,1,0,0,0,0,Laborers,2.0,2,2,THURSDAY,14,0,1,1,0,1,1,Industry: type 9,,0.6586838561138062,0.646329897706246,0.0835,0.0813,0.9846,0.7892,0.1222,0.0,0.2069,0.1667,0.2083,0.0994,0.0672,0.0816,0.0039,0.0072,0.0851,0.0844,0.9846,0.7975,0.1233,0.0,0.2069,0.1667,0.2083,0.1016,0.0735,0.0851,0.0039,0.0076,0.0843,0.0813,0.9846,0.792,0.1229,0.0,0.2069,0.1667,0.2083,0.1011,0.0684,0.0831,0.0039,0.0074,reg oper account,block of flats,0.0725,"Stone, brick",No,2.0,0.0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
382186,0,Cash loans,M,Y,Y,0,135000.0,276277.5,15115.5,238500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.018209,-16077,-508,-1620.0,-4835,20.0,1,1,0,1,0,0,Laborers,1.0,3,3,SUNDAY,8,0,1,1,0,1,1,Construction,,0.6732562537513795,0.4525335592581747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-277.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
234733,0,Cash loans,F,N,Y,1,112500.0,1006920.0,40063.5,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.04622,-18164,-4843,-8841.0,-1722,,1,1,0,1,0,0,High skill tech staff,3.0,1,1,THURSDAY,16,0,0,0,0,0,0,Trade: type 7,0.4962240000655642,0.6740446818089321,0.7165702448010511,0.0165,,0.9727,,,,0.069,0.0417,,,,0.0128,,,0.0168,,0.9727,,,,0.069,0.0417,,,,0.0134,,,0.0167,,0.9727,,,,0.069,0.0417,,,,0.0131,,,,block of flats,0.0101,"Stone, brick",No,4.0,0.0,4.0,0.0,-459.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
237325,0,Revolving loans,F,N,Y,1,67500.0,180000.0,9000.0,180000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.010276,-7751,-808,-5227.0,-124,,1,1,1,1,0,0,Waiters/barmen staff,3.0,2,2,SATURDAY,12,0,0,0,0,1,1,Business Entity Type 3,0.4893152669372554,0.2482927263207153,0.32173528219668485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-358.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
104945,0,Revolving loans,M,N,Y,0,157500.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,Incomplete higher,Single / not married,House / apartment,0.032561,-8147,-471,-7985.0,-809,,1,1,0,1,1,0,Sales staff,1.0,1,1,MONDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.4248052389101135,0.6416009220440103,0.28812959991785075,0.2165,0.2318,0.9767,,,0.24,0.1897,0.25,,0.1243,,0.1877,,0.0092,0.105,0.2406,0.9762,,,0.2417,0.1724,0.1667,,0.0854,,0.0953,,0.0069,0.2186,0.2318,0.9767,,,0.24,0.1897,0.25,,0.1264,,0.1911,,0.0094,,block of flats,0.2582,Panel,No,0.0,0.0,0.0,0.0,-425.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
216258,0,Cash loans,F,N,N,1,67500.0,265500.0,15372.0,265500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.018209,-12660,-133,-6802.0,-4784,,1,1,0,1,0,0,,3.0,3,3,SUNDAY,11,0,0,0,0,0,0,Business Entity Type 2,0.5301222917095076,0.6471930508033348,0.7136313997323308,0.2567,0.1957,0.9826,,,0.28,0.2414,0.3333,,0.1685,,0.2659,,0.013000000000000001,0.2616,0.2031,0.9826,,,0.282,0.2414,0.3333,,0.1723,,0.2771,,0.0138,0.2592,0.1957,0.9826,,,0.28,0.2414,0.3333,,0.1714,,0.2707,,0.0133,,block of flats,0.2486,Panel,No,8.0,0.0,8.0,0.0,-2857.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
263932,0,Revolving loans,F,N,Y,1,315000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018801,-18678,-2763,-524.0,-2199,,1,1,0,1,0,0,Realty agents,2.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Realtor,0.5910568477205707,0.5587390730979758,0.2851799046358216,0.33399999999999996,0.2423,0.9841,,,0.36,0.3103,0.3333,,,,,,0.0,0.3403,0.2515,0.9841,,,0.3625,0.3103,0.3333,,,,,,0.0,0.3373,0.2423,0.9841,,,0.36,0.3103,0.3333,,,,,,0.0,,block of flats,0.3009,Panel,No,0.0,0.0,0.0,0.0,-573.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
222257,0,Cash loans,F,N,N,0,135000.0,542133.0,34807.5,468000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.018801,-12922,-3491,-1495.0,-3911,,1,1,0,1,0,0,Cooking staff,2.0,2,2,MONDAY,15,0,0,0,0,0,0,School,,0.4637055103934179,0.7801436381572275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1324.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
175266,0,Cash loans,F,N,Y,0,112500.0,269550.0,18891.0,225000.0,Family,Pensioner,Higher education,Widow,House / apartment,0.04622,-24669,365243,-8903.0,-4154,,1,0,0,1,0,0,,1.0,1,1,MONDAY,9,0,0,0,0,0,0,XNA,,0.7336028474704237,0.4471785780453068,0.1969,0.1287,0.9871,,,0.2132,0.1262,0.3333,,,,0.23800000000000002,,0.0013,0.1513,0.1335,0.9851,,,0.2417,0.0345,0.3333,,,,0.248,,0.0014,0.2228,0.1287,0.9876,,,0.24,0.1379,0.3333,,,,0.2423,,0.0013,,block of flats,0.1856,Panel,No,2.0,0.0,2.0,0.0,-1693.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
222511,0,Cash loans,F,Y,Y,1,112500.0,592560.0,32274.0,450000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-16560,-4512,-8055.0,-101,19.0,1,1,0,1,0,0,,3.0,2,2,TUESDAY,9,0,0,0,0,0,0,Other,,0.6905893108135239,0.1293142889822697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-976.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
300466,0,Cash loans,F,Y,Y,0,144000.0,349258.5,14355.0,301500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.031329,-9463,-2476,-2140.0,-2140,8.0,1,1,0,1,0,0,,2.0,2,2,TUESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.7059738821682879,0.38697570285011823,0.5406544504453575,0.1629,0.0653,0.9742,0.6464,0.0,0.0,0.1034,0.1667,0.0417,0.0152,0.1328,0.057,0.0,0.0045,0.166,0.0677,0.9742,0.6602,0.0,0.0,0.1034,0.1667,0.0417,0.0155,0.1451,0.0588,0.0,0.0,0.1645,0.0653,0.9742,0.6511,0.0,0.0,0.1034,0.1667,0.0417,0.0155,0.1351,0.057999999999999996,0.0,0.0046,reg oper account,block of flats,0.0643,Block,No,1.0,0.0,1.0,0.0,-1336.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
141907,0,Cash loans,F,N,N,0,45000.0,108000.0,10651.5,108000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.032561,-20617,365243,-6945.0,-4136,,1,0,0,1,1,0,,2.0,1,1,WEDNESDAY,13,0,0,0,0,0,0,XNA,,0.7419868754190672,0.7544061731797895,0.1398,0.0996,0.9762,0.6736,0.0136,0.0456,0.1624,0.2142,0.2558,0.1236,0.11,0.11900000000000001,0.0182,0.0112,0.1071,0.0884,0.9757,0.6798,0.011000000000000001,0.0,0.1724,0.1667,0.2083,0.0808,0.0918,0.0937,0.0078,0.0068,0.1062,0.0855,0.9757,0.6713,0.0109,0.0,0.1724,0.1667,0.2083,0.1278,0.0855,0.0919,0.0078,0.011000000000000001,reg oper account,block of flats,0.0721,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
295272,0,Cash loans,M,N,N,1,144000.0,112500.0,11817.0,112500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-11718,-4255,-5497.0,-2343,,1,1,1,1,1,1,,3.0,2,2,SATURDAY,13,0,0,0,0,0,0,Other,0.37898441984057,0.7278198750145419,0.3539876078507373,0.0969,0.012,0.9578,,,0.0,0.2759,0.125,,0.1452,,0.0908,,0.0085,0.0987,0.0125,0.9578,,,0.0,0.2759,0.125,,0.1485,,0.0946,,0.009000000000000001,0.0978,0.012,0.9578,,,0.0,0.2759,0.125,,0.1477,,0.0925,,0.0087,,block of flats,0.0817,"Stone, brick",No,1.0,1.0,1.0,1.0,-1612.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
270013,0,Cash loans,F,N,N,0,103500.0,808650.0,31464.0,675000.0,Family,Working,Incomplete higher,Married,House / apartment,0.02461,-17154,-3481,-4421.0,-697,,1,1,0,1,0,0,Sales staff,2.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Government,,0.7015891885071601,0.5797274227921155,0.0247,0.0529,0.9901,,,0.0,0.069,0.0833,,0.0,,0.0261,,0.0,0.0252,0.0549,0.9901,,,0.0,0.069,0.0833,,0.0,,0.0272,,0.0,0.025,0.0529,0.9901,,,0.0,0.069,0.0833,,0.0,,0.0265,,0.0,,block of flats,0.0228,Panel,No,0.0,0.0,0.0,0.0,-656.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
274824,0,Cash loans,F,Y,Y,1,90000.0,1125000.0,32895.0,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-13313,-6711,-989.0,-12,0.0,1,1,0,1,0,0,Laborers,3.0,2,2,THURSDAY,10,0,0,0,0,0,0,Housing,,0.6402723334458437,0.7421816117614419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-2270.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
117822,0,Cash loans,M,N,Y,0,135000.0,298512.0,29655.0,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.014464,-8117,-751,-2951.0,-693,,1,1,0,1,0,0,Security staff,2.0,2,2,SATURDAY,4,0,0,0,0,0,0,Security,0.2655774873653544,0.2870824288131147,0.3201633668633456,0.1062,0.0328,0.9771,0.6872,0.0303,0.0,0.069,0.1667,0.2083,0.0625,0.0849,0.0513,0.0077,0.0282,0.1082,0.0341,0.9772,0.6994,0.0305,0.0,0.069,0.1667,0.2083,0.0639,0.0927,0.0534,0.0078,0.0298,0.1072,0.0328,0.9771,0.6914,0.0305,0.0,0.069,0.1667,0.2083,0.0636,0.0864,0.0522,0.0078,0.0288,reg oper account,block of flats,0.0464,"Stone, brick",No,0.0,0.0,0.0,0.0,-165.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
254738,0,Revolving loans,M,Y,Y,0,315000.0,405000.0,20250.0,405000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.072508,-15693,-114,-2724.0,-288,1.0,1,1,0,1,0,1,Laborers,2.0,1,1,SATURDAY,14,0,0,0,0,0,0,Business Entity Type 2,0.4209156881600312,0.6666660249203231,0.4848514754962666,0.0825,0.0823,0.9762,0.6668,0.0259,0.0,0.1379,0.1667,0.2083,0.0,0.0672,0.047,0.0,0.0831,0.084,0.0854,0.9757,0.6798,0.026000000000000002,0.0,0.1379,0.1667,0.2083,0.0,0.0735,0.0491,0.0,0.0879,0.0833,0.0823,0.9762,0.6713,0.026000000000000002,0.0,0.1379,0.1667,0.2083,0.0,0.0684,0.048,0.0,0.0848,reg oper account,block of flats,0.0549,Block,No,1.0,0.0,1.0,0.0,-282.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
175585,0,Cash loans,F,N,Y,0,99000.0,518562.0,21969.0,463500.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.018801,-18322,365243,-2970.0,-1863,,1,0,0,1,1,0,,2.0,2,2,THURSDAY,8,0,0,0,0,0,0,XNA,,0.4181138676889208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
373885,0,Cash loans,F,N,Y,0,90000.0,717003.0,23260.5,598500.0,Family,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.005084,-16918,-3258,-3789.0,-462,,1,1,0,1,0,0,Laborers,2.0,2,2,FRIDAY,14,0,0,0,0,0,0,Mobile,,0.6112938126689971,,0.1959,0.1207,0.9836,,,0.12,0.1034,0.3333,,,,0.1578,,0.0105,0.1996,0.1252,0.9836,,,0.1208,0.1034,0.3333,,,,0.1644,,0.0111,0.1978,0.1207,0.9836,,,0.12,0.1034,0.3333,,,,0.1606,,0.0107,,block of flats,0.1264,Panel,No,0.0,0.0,0.0,0.0,-22.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
133262,0,Cash loans,F,N,N,0,117000.0,747000.0,28449.0,747000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.022625,-8343,-355,-2884.0,-1011,,1,1,1,1,0,0,Laborers,2.0,2,2,WEDNESDAY,17,0,0,0,1,1,0,Trade: type 2,,0.04012622001283647,0.4974688893052743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-204.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
320351,0,Cash loans,F,N,Y,0,162000.0,473760.0,44982.0,450000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.026392,-14965,-8407,-9122.0,-4248,,1,1,1,1,1,0,Cooking staff,2.0,2,2,THURSDAY,18,0,0,0,0,0,0,Medicine,,0.7369865131151553,0.7267112092725122,0.0567,,0.9662,,,0.0,0.2414,0.0833,,,,0.0484,,0.0146,0.0578,,0.9662,,,0.0,0.2414,0.0833,,,,0.0505,,0.0155,0.0573,,0.9662,,,0.0,0.2414,0.0833,,,,0.0493,,0.0149,,block of flats,0.0413,"Stone, brick",No,0.0,0.0,0.0,0.0,-2638.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
320679,0,Revolving loans,M,Y,N,1,180000.0,405000.0,20250.0,405000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.003813,-15800,-5071,-3846.0,-4660,13.0,1,1,0,1,0,0,Drivers,3.0,2,2,MONDAY,6,0,0,0,0,0,0,Industry: type 9,,0.3970603338557857,0.5316861425197883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2824.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
271672,0,Cash loans,F,N,Y,1,157500.0,557770.5,44199.0,481500.0,Family,Commercial associate,Secondary / secondary special,Married,With parents,0.032561,-11722,-169,-11521.0,-3141,,1,1,0,1,0,0,Core staff,3.0,1,1,TUESDAY,16,0,0,0,0,0,0,Self-employed,,0.7384124767837654,,0.066,0.0638,0.9732,0.6328,0.0074,0.0,0.1379,0.125,0.1667,0.0,0.0538,0.0544,0.0,0.0,0.0672,0.0662,0.9732,0.6472,0.0075,0.0,0.1379,0.125,0.1667,0.0,0.0588,0.0567,0.0,0.0,0.0666,0.0638,0.9732,0.6377,0.0075,0.0,0.1379,0.125,0.1667,0.0,0.0547,0.0554,0.0,0.0,not specified,block of flats,0.0469,"Stone, brick",No,0.0,0.0,0.0,0.0,-1505.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
169383,0,Cash loans,M,N,Y,0,202500.0,1436850.0,46480.5,1125000.0,Unaccompanied,Working,Incomplete higher,Single / not married,House / apartment,0.009657,-13390,-911,-3704.0,-4304,,1,1,0,1,0,0,Laborers,1.0,2,2,WEDNESDAY,14,0,1,1,0,1,1,Business Entity Type 2,0.3734829909039068,0.5581351445274428,0.6528965519806539,0.0052,,0.9518,,,0.0,0.0345,0.0417,,,,0.0027,,,0.0053,,0.9518,,,0.0,0.0345,0.0417,,,,0.0028,,,0.0052,,0.9518,,,0.0,0.0345,0.0417,,,,0.0028,,,,block of flats,0.0035,"Stone, brick",Yes,0.0,0.0,0.0,0.0,-614.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
161679,0,Cash loans,M,Y,Y,1,90000.0,50940.0,5616.0,45000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010006,-13577,-998,-6163.0,-4836,6.0,1,1,1,1,1,1,Security staff,3.0,2,2,MONDAY,13,0,0,0,0,0,0,Other,,0.5501012894344819,0.24988506275045536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2632.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
232459,0,Revolving loans,F,N,N,1,157500.0,405000.0,20250.0,405000.0,Unaccompanied,Commercial associate,Higher education,Separated,House / apartment,0.010006,-12255,-411,-144.0,-4597,,1,1,0,1,0,0,Core staff,2.0,2,1,SUNDAY,11,0,0,0,0,0,0,Police,,0.6412538861132155,0.392773860603134,0.1072,0.0284,0.9935,0.9116,,0.08,0.0345,0.3333,,0.0829,0.0874,0.0892,,0.0606,0.1092,0.0294,0.9935,0.9151,,0.0806,0.0345,0.3333,,0.0848,0.0955,0.0929,,0.0642,0.1083,0.0284,0.9935,0.9128,,0.08,0.0345,0.3333,,0.0843,0.0889,0.0908,,0.0619,reg oper account,block of flats,0.09699999999999999,Panel,No,2.0,0.0,2.0,0.0,-2381.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
392648,0,Cash loans,F,N,N,2,67500.0,225000.0,16002.0,225000.0,Unaccompanied,State servant,Secondary / secondary special,Married,With parents,0.030755,-11571,-3282,-2273.0,-3297,,1,1,1,1,0,0,Managers,4.0,2,2,TUESDAY,18,0,0,0,0,0,0,Emergency,0.7167323497835377,0.6169680804069924,0.722392890081304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-2132.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
224933,0,Cash loans,F,N,Y,1,292500.0,1288350.0,37800.0,1125000.0,Family,Commercial associate,Higher education,Civil marriage,House / apartment,0.005084,-11199,-1093,-4931.0,-3005,,1,1,0,1,0,0,Sales staff,3.0,2,2,FRIDAY,16,0,0,0,0,0,0,Trade: type 7,0.5704373740117504,0.596886488485853,0.20208660168203949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
